hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,assigned_room_type_L,total_guests,total_nights,is_family,customer_history
1,0,31,2016,3,11,8,0,5,2,0.0,0,0,0,0,0,0,339.0,0,2,29.0,0,0,1,2016-03-13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5,0,0
1,0,7,2016,3,11,11,0,2,2,0.0,0,0,0,0,0,0,250.0,0,2,75.0,0,0,1,2016-03-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2,0,0
1,0,52,2016,3,11,6,3,5,2,0.0,0,0,0,0,0,0,8.0,0,2,28.1,0,0,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8,0,0
1,0,97,2016,3,10,4,3,7,2,0.0,0,0,0,0,0,0,6.0,0,2,26.0,0,1,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,10,0,0
1,0,97,2016,3,10,4,3,7,2,0.0,0,0,0,0,0,0,6.0,0,2,26.0,0,1,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,10,0,0
1,0,20,2016,3,11,9,1,4,1,0.0,0,0,0,0,1,0,242.0,0,2,46.4,0,1,1,2016-03-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,5,0,0
1,0,38,2016,3,11,11,1,2,2,0.0,0,0,0,0,0,0,171.0,0,2,45.0,0,0,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,3,0,0
1,0,30,2016,3,11,7,2,5,2,0.0,0,0,0,0,0,0,38.0,0,3,33.71,0,0,1,2016-03-14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,7,0,0
1,0,0,2016,3,12,13,1,0,2,0.0,0,0,0,0,0,0,240.0,0,2,48.0,0,1,1,2016-03-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,45,2016,3,11,10,1,3,1,0.0,0,0,0,0,2,0,375.0,0,3,12.5,0,0,1,2016-03-14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4,0,0
1,0,6,2016,4,17,20,0,2,1,0.0,0,1,0,1,0,0,0.0,0,2,59.0,0,0,1,2016-04-22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,1
1,0,13,2016,6,26,21,0,1,1,0.0,0,1,0,2,0,0,0.0,0,2,65.0,0,0,1,2016-06-22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,2
1,0,2,2016,10,42,12,0,1,1,0.0,0,1,0,3,0,0,0.0,0,2,67.5,0,0,1,2016-10-13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,3
1,0,2,2017,1,4,25,0,1,1,0.0,0,1,0,4,0,0,0.0,0,2,35.0,0,0,1,2017-01-26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,4
1,0,46,2016,3,12,13,1,0,2,0.0,0,0,0,0,0,0,0.0,0,2,59.0,1,0,1,2016-03-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0
1,0,4,2016,3,12,13,1,0,2,0.0,0,0,0,0,0,0,240.0,0,2,68.0,0,1,1,2016-03-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0
1,0,26,2016,3,12,14,0,0,2,0.0,0,0,0,0,0,0,8.0,0,2,0.0,0,0,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0
1,0,2,2016,3,12,13,1,0,1,0.0,0,0,0,0,0,0,15.0,0,2,25.0,0,0,1,2016-03-14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,2,2016,3,11,8,1,5,2,0.0,0,0,0,0,0,0,240.0,0,2,61.33,0,0,1,2016-03-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,6,0,0
1,0,0,2016,3,12,14,0,0,1,0.0,0,1,0,0,0,0,196.0,0,2,0.0,0,0,1,2016-03-14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0
1,0,41,2016,2,9,23,6,15,2,0.0,0,0,0,0,1,0,363.0,0,2,79.0,0,0,1,2016-03-15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,21,0,0
1,0,101,2016,3,11,8,2,5,2,0.0,0,0,0,0,0,0,6.0,0,2,49.4,0,0,1,2016-03-15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,7,0,0
1,0,27,2016,3,11,8,2,5,2,0.0,0,0,0,0,0,0,250.0,0,2,45.0,0,0,1,2016-03-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7,0,0
1,0,24,2016,3,11,12,2,1,2,0.0,0,0,0,0,0,0,240.0,0,2,48.0,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,0,0
1,0,0,2016,3,12,14,1,0,1,0.0,0,0,0,0,0,0,0.0,0,2,30.0,0,0,1,2016-03-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,1,2016,3,12,13,2,0,1,0.0,0,0,0,0,0,0,240.0,0,2,43.0,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,0,16,2016,3,11,11,2,2,2,0.0,0,0,0,0,0,0,241.0,0,2,84.7,0,1,1,2016-03-15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4,0,0
1,0,1,2016,3,12,14,1,0,1,0.0,0,0,0,0,0,0,240.0,0,2,48.0,0,0,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,10,2016,3,11,11,2,2,2,0.0,0,0,0,0,2,0,240.0,0,2,67.5,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4,0,0
1,0,12,2016,3,12,14,1,0,1,0.0,0,0,0,0,0,0,0.0,0,2,30.0,0,0,1,2016-03-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,0,2016,3,12,14,1,0,2,0.0,0,0,0,0,0,0,15.0,0,2,38.4,0,0,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0
1,0,12,2016,3,12,14,1,0,1,0.0,0,0,0,0,1,0,0.0,0,2,40.0,0,0,1,2016-03-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,3,2016,3,11,12,2,1,2,0.0,0,0,0,0,0,0,8.0,0,2,8.0,0,0,1,2016-03-15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3,0,0
1,0,112,2016,3,11,10,2,3,2,0.0,0,0,0,0,0,0,171.0,0,2,47.0,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,5,0,0
1,0,114,2016,3,11,10,2,3,2,0.0,0,0,0,0,0,0,115.0,0,2,42.5,0,3,1,2016-03-15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,5,0,0
1,0,0,2016,3,12,14,1,0,1,0.0,0,0,0,0,0,0,240.0,0,2,49.0,1,0,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,40,2016,3,11,9,2,4,2,0.0,0,0,0,0,0,0,240.0,0,2,48.0,0,2,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6,0,0
1,0,13,2016,3,12,14,1,0,2,0.0,0,0,0,0,3,0,0.0,0,2,45.0,0,0,1,2016-03-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0
1,0,56,2016,3,11,10,2,3,2,0.0,0,0,0,0,2,0,240.0,0,2,66.0,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,5,0,0
1,0,0,2016,3,12,14,1,0,1,0.0,0,0,0,0,0,0,240.0,0,2,43.0,0,0,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,63,2016,3,11,8,2,5,2,0.0,0,0,0,0,0,0,115.0,0,2,34.73,0,0,1,2016-03-15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,7,0,0
1,0,3,2016,3,12,14,1,0,2,0.0,0,0,0,0,0,0,240.0,0,2,48.0,1,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,5,2016,3,12,14,1,0,2,0.0,0,0,0,0,0,0,241.0,0,2,44.66,0,1,1,2016-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,8,2016,3,12,13,2,0,2,0.0,0,0,0,0,0,0,175.0,0,2,80.0,0,0,1,2016-03-15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2,0,0
1,0,1,2016,3,12,15,0,0,2,0.0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,1,2016-03-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0
1,0,1,2016,3,12,15,0,1,2,0.0,0,0,0,0,2,0,240.0,0,2,48.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,34,2016,3,11,8,2,5,2,0.0,0,0,0,0,0,0,115.0,0,2,83.33,0,1,1,2016-03-15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,7,0,0
1,0,2,2016,3,12,16,0,2,1,0.0,0,0,0,0,0,0,0.0,0,2,30.0,0,0,1,2016-03-18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,0,0,2016,3,11,10,2,4,2,0.0,0,0,0,0,0,0,96.0,0,2,29.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6,0,0
1,0,0,2016,3,11,10,2,4,1,0.0,0,0,0,0,0,0,0.0,0,2,70.0,0,0,1,2016-03-16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6,0,0
1,0,0,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,40.0,1,0,1,2016-03-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,0,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,40.0,0,0,1,2016-03-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,4,2016,3,12,14,1,1,1,0.0,0,0,0,0,0,0,5.0,0,3,34.4,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,0
1,0,71,2016,3,12,15,0,1,2,0.0,0,0,0,0,0,0,251.0,0,2,58.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,0,2016,3,12,14,1,1,1,0.0,0,0,0,0,0,0,0.0,0,3,40.0,0,0,1,2016-03-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,0,5,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,8.0,0,2,25.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,9,2016,3,11,11,2,3,2,0.0,0,0,0,0,0,0,250.0,0,2,83.2,0,0,1,2016-03-16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,5,0,0
1,0,0,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,240.0,0,3,43.0,1,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,0,2016,3,11,12,2,2,2,2.0,0,0,0,0,0,0,240.0,0,2,95.5,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4,1,0
1,0,0,2016,3,12,15,0,1,2,0.0,0,0,0,0,0,0,240.0,0,2,58.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,0,0
1,0,2,2016,3,12,13,2,1,2,0.0,1,0,0,0,1,0,250.0,0,2,85.0,0,1,1,2016-03-16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3,1,0
1,0,14,2016,3,12,14,1,1,1,0.0,0,0,0,0,0,0,240.0,0,2,52.0,1,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,0,101,2016,3,12,14,1,1,2,0.0,0,0,0,0,0,0,240.0,0,2,61.2,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2,0,0
1,0,1,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,30.0,0,1,1,2016-03-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,12,2016,3,12,14,1,1,1,0.0,0,0,0,0,0,0,240.0,0,2,40.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,1,0,2016,4,17,20,0,1,1,0.0,0,1,0,1,0,0,0.0,0,3,58.5,0,0,0,2016-04-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
1,0,39,2016,3,12,15,0,1,1,0.0,0,0,0,0,0,0,240.0,0,2,45.0,1,1,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,20,2016,3,11,10,2,4,2,0.0,0,0,0,0,1,0,240.0,0,2,102.0,0,2,1,2016-03-16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,6,0,0
1,0,4,2016,3,12,13,2,1,2,2.0,0,0,0,0,0,0,240.0,0,2,99.0,1,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3,1,0
1,0,40,2016,3,12,13,2,1,2,0.0,1,0,0,0,0,0,156.0,0,2,35.15,0,2,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3,1,0
1,0,3,2016,3,12,13,2,1,2,0.0,0,0,0,0,0,0,8.0,0,2,57.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3,0,0
1,0,102,2016,3,11,9,2,5,2,0.0,0,0,0,0,0,0,115.0,0,2,40.5,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,7,0,0
1,0,102,2016,3,11,9,2,5,2,0.0,0,0,0,0,0,0,115.0,0,2,41.93,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,7,0,0
1,0,7,2016,3,12,16,0,0,2,0.0,0,0,0,0,0,0,240.0,0,2,0.0,0,0,1,2016-03-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0
1,0,36,2016,3,11,10,2,5,2,0.0,0,0,0,0,0,0,240.0,0,2,59.14,2,2,1,2016-03-17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7,0,0
1,0,23,2016,3,12,13,2,2,3,0.0,0,0,0,0,0,0,8.0,0,2,76.75,0,1,1,2016-03-17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4,0,0
1,0,2,2016,3,12,16,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,30.0,0,0,1,2016-03-17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0
1,0,15,2016,3,12,15,0,2,1,0.0,0,0,0,0,3,0,0.0,0,2,30.0,0,0,1,2016-03-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,0,0
1,1,0,2016,3,12,18,0,1,1,0.0,0,1,0,1,0,0,0.0,0,2,30.0,0,0,0,2016-03-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
1,0,11,2016,3,14,29,0,1,1,0.0,0,1,1,1,0,0,0.0,0,2,30.0,0,0,1,2016-03-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,2
1,0,12,2016,4,16,13,0,1,1,0.0,0,1,1,2,0,0,0.0,0,2,42.0,0,0,1,2016-04-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,3
1,0,18,2016,4,17,19,0,1,1,0.0,0,1,1,3,0,0,0.0,0,2,42.0,0,0,1,2016-04-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,4
1,0,0,2016,9,40,27,0,1,1,0.0,0,1,1,4,0,0,0.0,0,2,65.0,0,0,1,2016-09-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,5
1,0,12,2016,10,42,10,1,1,1,0.0,0,1,1,5,0,0,0.0,0,2,45.0,0,0,1,2016-10-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,6
1,0,7,2017,1,1,5,0,1,1,0.0,0,1,1,6,0,0,0.0,0,2,35.0,0,0,1,2017-01-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,7
1,0,32,2017,1,5,30,1,0,1,0.0,0,1,1,7,0,0,0.0,0,2,42.0,1,0,1,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,8
1,0,23,2017,4,17,26,0,1,1,0.0,0,1,1,8,0,0,0.0,0,2,45.0,0,0,1,2017-04-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,9
1,0,29,2016,3,11,10,2,5,2,0.0,0,0,0,0,0,0,241.0,0,2,73.92,0,0,1,2016-03-17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7,0,0
1,0,0,2016,3,12,16,0,1,1,0.0,0,0,0,0,1,0,0.0,0,2,40.0,0,0,1,2016-03-17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,0,2016,3,12,16,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,40.0,0,0,1,2016-03-17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,0,2016,3,12,16,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,40.0,0,0,1,2016-03-17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,1,2016,4,18,29,0,2,2,0.0,0,1,0,1,0,0,0.0,0,2,72.5,0,0,1,2016-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2,0,1
1,0,1,2016,3,12,16,0,1,1,0.0,0,0,0,0,1,0,5.0,0,2,47.4,0,0,1,2016-03-17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0
1,0,2,2016,12,52,22,0,1,1,0.0,0,1,0,1,1,0,5.0,0,1,47.4,0,0,1,2016-12-23,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1
1,0,4,2017,4,14,4,0,1,1,0.0,0,1,0,2,1,0,5.0,0,2,75.6,0,0,1,2017-04-05,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,2
1,0,4,2017,5,20,15,1,0,1,0.0,0,1,0,3,0,0,468.0,0,2,48.38,0,0,1,2017-05-16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,3
1,0,1,2016,3,12,16,0,1,1,0.0,0,0,0,0,0,0,0.0,0,2,40.0,0,0,1,2016-03-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0
